Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2000-02-01,7.8125,8.075547,7.799348,7.940735,7.64631,27274579,0.016,0.046033000000000435,0.4284307229217817,7.740631714285714,7.459108714285714,5.098564,54.63172141299346,0.14854233584101806,0.08772249705932102,8.309817080644983,6.608400347926445
2000-02-02,7.993345,8.226799,7.848669,7.944024,7.649477,28956787,-0.006,0.0032889999999996533,0.42595708626990314,7.850547857142857,7.483534523809523,4.763179,54.668953874440355,0.15630240075238522,0.10143847779793386,8.359930774028022,6.607138273591024
2000-02-03,8.167614,8.752894,8.101852,8.680556,8.358699,82131667,0.063,0.7365319999999995,0.5020263027666428,8.057227857142857,7.576227333333334,4.894702,62.158424001666084,0.21935568920713244,0.12502192007977359,8.52817163283963,6.624283033827038
2000-02-04,8.417508,9.009364,8.391204,8.841672,8.513843,73792858,0.05,0.1611160000000016,0.573546398093525,8.16620457142857,7.655141476190478,4.940735,63.576089140563994,0.2791091922505142,0.1558393745139217,8.736630614345387,6.573652338035569
2000-02-07,8.700284,9.022517,8.618082,8.920586,8.589829,32028480,0.025,0.07891399999999926,0.6314703122223861,8.283636285714286,7.742040952380953,4.944024,64.28190721497928,0.32903901723036544,0.19047930305721048,8.923386253504122,6.5606956512577845
2000-02-08,9.06855,9.20665,8.812079,8.93045,8.599329,47362234,-0.015,0.009864000000000317,0.6726257066443633,8.450389285714285,7.829723333333334,5.680555999999999,64.37483525382072,0.36519496538004503,0.22542243552177743,9.078918410037902,6.5805282566287655
2000-02-09,8.890993,8.894281,8.48327,8.627946,8.308042,33665069,-0.03,-0.3025040000000008,0.676729245038213,8.555138428571428,7.884211666666666,5.841672000000001,59.28108771865749,0.3652291359773159,0.25338377561288516,9.169319771094045,6.5991035622392875
2000-02-10,8.601641,8.693708,8.325442,8.542456,8.22572,32497978,-0.007,-0.08549000000000007,0.6723104631041934,8.641098571428572,7.942301238095238,5.920586,57.88705922355613,0.35427403731731566,0.27356182795377126,9.231060462532588,6.653542013657889
2000-02-11,8.562184,8.575337,7.983481,8.068971,7.769792,22906541,-0.058,-0.47348500000000016,0.6514865700759421,8.658948142857144,7.999921095238095,5.93045,50.766583414436,0.3038827886541551,0.27962602009384807,9.189642464002546,6.810199726473645
2000-02-14,8.115004,8.394492,7.980193,8.108428,7.807786,30281645,-0.001,0.03945700000000052,0.63205351463176,8.577215571428571,8.040787333333334,5.627946,51.304137431172684,0.26408698085647586,0.27651821224637363,9.180248709990273,6.901325956676394
2000-02-15,8.029514,8.128157,7.579046,7.8125,7.52283,49434106,-0.027,-0.29592799999999997,0.6139866632969526,8.430190999999999,8.07758261904762,5.542456,47.1463974125512,0.20629159889696602,0.2624728895764921,9.127684219226282,7.027481018868958
2000-02-16,7.805924,7.805924,7.36532,7.401489,7.127058,32832518,-0.052,-0.41101100000000024,0.6107861168548038,8.213177142857143,8.080557571428571,5.0689709999999994,42.04937488825942,0.1258722130438228,0.23515275426995827,9.12219104344501,7.038924099412131
2000-02-17,7.437658,7.648096,7.398201,7.641519,7.358189,43338240,0.027,0.24002999999999997,0.5967252714733461,8.029044142857142,8.084315380952381,5.108428,45.73876419008321,0.08057882283929452,0.20423796798382554,9.118644623243918,7.049986138660843
2000-02-18,7.661248,7.680976,7.207492,7.220644,6.952919,26474342,-0.058,-0.42087499999999967,0.6022818880894274,7.8280009999999995,8.040161047619048,4.8125,40.83024359396843,0.010600197205099526,0.16551041382808035,9.14017289818366,6.940149197054434
2000-02-22,7.322575,7.437658,6.977325,7.075968,6.813607,37599725,-0.034,-0.14467600000000047,0.6145346995113945,7.618502714285714,8.000077666666666,4.401489,39.27012876964557,-0.05588826672146485,0.12123067771817131,9.17745324896525,6.822702084368082
2000-02-23,7.352168,8.31229,7.325863,8.151173,7.848946,80787802,0.109,1.0752050000000004,0.6014973428772843,7.6302458571428575,8.046580619047619,4.641519,53.49262646845043,-0.02157212573263223,0.09267011702801062,9.16256340339144,6.930597834703798
2000-02-24,8.101852,8.627946,7.911143,8.627946,8.308042,61507987,0.065,0.47677299999999967,0.6116919933315011,7.704462714285714,8.112968714285714,4.220644,58.170623715397824,0.04359274969431759,0.08285464356127202,9.191105976510915,7.034831452060512
2000-02-25,8.53588,8.588489,7.891414,7.934159,7.639977,32745082,-0.07,-0.6937869999999995,0.5945916927481205,7.7218425714285726,8.10607938095238,4.075968,50.249779107092294,0.038806236143418715,0.07404496207770135,9.186978160975276,7.025180600929484
2000-02-28,7.782907,7.921007,7.516572,7.631655,7.34869,45594490,-0.019,-0.3025039999999999,0.5812833437566078,7.754723428571428,8.083845619047619,5.151173,47.22999876050981,0.010482509160310016,0.061332471494223086,9.184422897754473,6.983268340340764
2000-02-29,7.687553,7.825652,7.286406,7.542877,7.263203,30705523,-0.019,-0.08877800000000047,0.5706168619666899,7.740631714285715,8.073355047619048,5.627946,46.34966627650374,-0.01890990952059113,0.045283995291260246,9.19083977721359,6.955870318024506
2000-03-01,7.782907,8.177478,7.654672,7.851957,7.560823,57881261,0.009,0.3090799999999998,0.5550539653108523,7.830819285714286,8.071319571428571,4.934159,49.85407437646319,-0.017066705814508865,0.032813855070106424,9.190325718151735,6.952313424705407
2000-03-02,7.750026,8.075547,7.618503,7.89799,7.605151,23434963,0.019,0.046033000000000435,0.5400935741448448,7.948251,8.069284095238096,4.631655,50.373992129038726,-0.011755959824678364,0.02389989209114947,9.189442796996715,6.949125393479476
2000-03-03,7.911143,8.078835,7.575758,7.865109,7.573488,20302445,-0.006,-0.032880999999999716,0.525597195937476,7.907384714285714,8.065526238095238,4.542877,49.97541185829163,-0.01008413365230787,0.017103086942458004,9.187976986447946,6.943075489742529
2000-03-06,7.878262,8.680556,7.858533,8.499711,8.184561,53473306,0.079,0.6346019999999992,0.5312853761083491,7.889065428571428,8.056914571428573,4.851957,57.040390532320245,0.041964141937467225,0.022075297941459848,9.162190630607556,6.951638512249589
2000-03-07,8.739741,8.851536,8.450389,8.565472,8.247884,45957542,-0.02,0.06576100000000018,0.5385907799254538,7.979253,8.04376219047619,4.89799,57.706963740369204,0.08751037333187917,0.035162313019543714,9.115893673439844,6.971630707512538
2000-03-08,8.624658,9.732744,8.364899,9.680135,9.321217,88556371,0.122,1.1146630000000002,0.6547730755075936,8.271893,8.07993119047619,4.865109,67.04186984154413,0.21111645920121092,0.07035314225587716,9.315144000871971,6.844718380080409
2000-03-09,9.51573,9.673559,9.20665,9.601221,9.245228,66356928,0.009,-0.07891399999999926,0.7288976251824265,8.565942142857143,8.111872666666667,5.499711,65.93235068645635,0.29925781469198576,0.11613407674309889,9.468211006323159,6.755534327010174
2000-03-10,9.436816,10.712595,9.351326,10.166772,9.78981,96406675,0.077,0.5655509999999992,0.8460765256954441,8.89663,8.185150095238097,5.565472,69.79093795929201,0.4100192662623421,0.17491111464694753,9.800191074939095,6.5701091155370985
2000-03-13,9.683423,11.679293,9.51573,11.034827,10.62568,118879834,0.14,0.868055,1.036634892905408,9.34474957142857,8.303834428571427,6.680135,74.55473536076728,0.5613721497859832,0.2522033216747547,10.340447911388878,6.2672209457539765
2000-03-14,11.399805,11.810816,10.99537,11.100589,10.689002,67465094,-0.026,0.06576199999999943,1.179892775109937,9.806961000000001,8.44819719047619,6.601221000000001,74.8779445245428,0.6788020368795937,0.33752306471572247,10.817500672395518,6.078893708556862
2000-03-15,11.429398,11.429398,9.759049,9.970309,9.600633,82553645,-0.128,-1.130279999999999,1.1955392958205575,10.01704642857143,8.53685819047619,7.166772,60.624480148020716,0.6729050876010323,0.40459946929278445,10.99060226734033,6.08311411361205
2000-03-16,10.064841,11.574074,9.693287,11.547769,11.119602,92952922,0.147,1.5774600000000003,1.3385140475836632,10.443088857142856,8.714728142857142,8.034827,69.38386927916322,0.7864538015554245,0.4809703357453125,11.470841238118895,5.958615047595389
2000-03-17,11.449127,11.781224,11.100589,11.518177,11.091108,42836429,0.006,-0.02959200000000095,1.4436494707110472,10.705666285714287,8.910760904761904,8.100589,69.07344243755443,0.8640934173139314,0.5575949520590363,11.853838195595763,5.9676836139280445
2000-03-20,11.551057,11.551057,10.258838,10.318024,9.935454,53800243,-0.107,-1.2001530000000002,1.4437411399651796,10.808066714285713,9.038213523809523,6.970309,57.782198433872495,0.8193362568134592,0.6099432130099209,11.982251788961022,6.094175258658022
2000-03-21,10.314736,11.363636,9.995791,11.284722,10.866309,51817709,0.094,0.966698000000001,1.4997794901789323,10.967773857142857,9.231741047619048,8.547769,63.02515164327491,0.8520484500758965,0.6583642604231161,12.20809912221918,6.255382973018916
2000-03-22,11.153199,12.639415,10.99537,12.238268,11.784499,74627309,0.097,0.9535459999999993,1.6213283602517627,11.139694,9.477564857142857,8.518177,67.33444378275905,0.9440340550527253,0.715498219349038,12.55705726894824,6.398072445337474
2000-03-23,12.09688,12.573653,11.745055,11.761495,11.325404,56345414,-0.028,-0.47677299999999967,1.6773977603520358,11.234109142857145,9.649484952380952,7.318023999999999,63.35833739977521,0.9673111523416633,0.7658608059475631,12.819743686570042,6.479226218191862
2000-03-24,12.110033,13.139205,11.958781,12.823548,12.34808,78854688,0.059,1.0620530000000006,1.8053955861860023,11.641714714285714,9.849275523809524,8.284722,67.90485870948372,1.0592468820997585,0.8245380211780022,13.268210881094694,6.4303401665243545
2000-03-27,12.629551,13.415404,12.405961,12.616398,12.14861,48873370,-0.001,-0.2071500000000004,1.887681899806097,11.794376,10.072239285714286,9.238268,66.17999718424095,1.1026803241370136,0.8801664817698046,13.576263280020445,6.568215291408127
2000-03-28,12.731481,12.995351,11.731902,11.774648,11.33807,47383142,-0.075,-0.8417500000000011,1.898603181807601,11.831014714285715,10.269524666666666,8.761495,59.559545358059765,1.056995068478031,0.9155321991114499,13.661141171694284,6.877908161639047
2000-03-29,11.712174,11.771359,10.416667,10.469276,10.081099,72103046,-0.106,-1.3053719999999984,1.8586588666731814,11.852622142857143,10.408876999999999,9.823548,51.03342510627862,0.9050240098451763,0.9134305612581952,13.562059682750688,7.25569431724931
2000-03-30,10.258838,11.018387,10.10101,10.896728,10.492702,64509350,0.062,0.42745199999999883,1.8292335842767613,11.797194428571428,10.553866095238094,9.616398,53.38657111048576,0.8097434367300327,0.8926931363525628,13.485469931819633,7.622262258656556
2000-03-31,10.571207,10.627104,9.200074,9.259259,8.915946,131387098,-0.124,-1.6374689999999994,1.7890441977092926,11.371621714285713,10.618688428571428,8.774648,44.55367543876164,0.5952412619334932,0.8332027614687489,13.357505484827918,7.8798713723149385
2000-04-03,9.423664,9.614373,7.483691,7.536301,7.256872,121061952,-0.2,-1.7229580000000002,1.813528124825964,10.768022571428572,10.603030904761905,7.469276000000001,37.5194835424018,0.282956683253202,0.7231535458256396,13.410854211506187,7.7952075980176225
2000-04-04,7.805924,8.996212,6.904987,8.785774,8.460019,158562835,0.126,1.249473,1.780577469715657,10.191197714285712,10.616652952380951,7.8967279999999995,44.3777744867963,0.13473776054638265,0.6054703887697883,13.38410412202464,7.849201782737262
2000-04-05,8.502999,9.87742,8.203783,8.729877,8.406193,78987744,0.027,-0.05589699999999986,1.7490066445157266,9.635980428571429,10.624481761904761,6.259259,44.14432523602788,0.012617330955043471,0.48689977720683936,13.368392218951564,7.880571304857957
2000-04-06,9.006076,9.601221,8.910722,9.574916,9.219898,108284774,0.063,0.8450389999999999,1.7068327073122487,9.321733,10.619471333333333,4.536301,48.55068075634628,-0.01579433702626254,0.386360954360219,13.370997937639126,7.86794472902754
2000-04-07,9.417088,9.706439,9.219802,9.51573,9.162908,59808672,0.01,-0.059186000000000405,1.6658750621704244,9.185512142857144,10.615400333333334,5.785774,48.263498270874244,-0.04259558872641733,0.30056964574289174,13.373499549341592,7.8573011173250755
2000-04-10,9.410511,9.410511,8.154461,8.19063,7.88694,72142963,-0.13,-1.325099999999999,1.6541541894769793,8.798926714285715,10.521298333333332,5.729877,42.23936763209917,-0.16881428349176275,0.20669285989596087,13.471818331577264,7.570778335089401
2000-04-11,8.128157,8.680556,8.049242,8.184054,7.880609,80641440,0.007,-0.006576000000000803,1.6405784060162028,8.645326,10.385547238095238,6.574916,42.211209670269554,-0.2663043459604335,0.11209341872468201,13.494883023287052,7.276211452903424
2000-04-12,8.260502,8.404356,7.490267,7.542877,7.263203,71684870,-0.087,-0.6411769999999999,1.654231412719664,8.646265428571429,10.21613238095238,6.51573,39.44980839932299,-0.39079866446483,0.011515002086779594,13.54198881851613,6.890275943388632
2000-04-13,7.878262,8.272832,7.260101,7.302846,7.032073,88786368,-0.073,-0.2400310000000001,1.675344394489597,8.434418571428571,10.089110333333332,5.1906300000000005,38.43609528201507,-0.5030311742393287,-0.09139423317844207,13.649857081054458,6.528363585612206
2000-04-14,7.299558,7.641519,7.029935,7.342303,7.070066,137591309,0.006,0.03945700000000052,1.6876671093583338,8.236193714285715,9.888850047619048,5.184054,38.714878502132805,-0.5820825118206123,-0.18953188890687614,13.5758451548825,6.201854940355596
2000-04-17,6.957597,7.733586,6.944444,7.536301,7.256872,104355821,0.083,0.19399799999999967,1.685371536753786,7.944963,9.699236904761904,4.542877,40.14991555411434,-0.6219082775971643,-0.2760071666449338,13.443417169807754,5.955056639716053
2000-04-18,7.509174,8.575337,7.50342,8.572049,8.254217,62477395,0.142,1.035748,1.6494537445228616,7.810151428571429,9.61609523809524,4.302846,47.251564214301936,-0.5633997547429281,-0.3334856842645327,13.380053822292044,5.852136653898435
2000-04-19,8.417508,8.627946,7.891414,7.907855,7.614649,52865050,-0.061,-0.6641940000000002,1.6300969033952384,7.769754999999999,9.455292047619047,4.342303,43.67281603961809,-0.5641233706862714,-0.37961322154888044,13.208362246025498,5.702221849212595
