Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2000-02-01,49.25,51.625,48.84375,51.46875,32.49334,70196600,0.045,2.53125,2.941717817710164,50.089285714285715,53.458333333333336,46.375,39.67793924113945,-1.9967706929811584,-1.7134645696349038,59.35183257685015,47.56483408981652
2000-02-02,51.21875,51.96875,50.25,50.40625,31.822546,49915600,-0.016,-1.0625,2.899268450012504,50.058035714285715,53.083333333333336,46.125,37.32972599279788,-1.9369185102733795,-1.758155357762599,58.68276596828245,47.48390069838422
2000-02-03,51.03125,52.09375,50.0625,51.8125,32.710346,49186000,0.015,1.40625,2.801815798957634,50.11607142857143,52.86904761904762,45.9375,42.20497872071612,-1.7557731419379579,-1.7576789145976708,58.291066494934725,47.447028743160516
2000-02-04,52.1875,54.0,52.070313,53.28125,33.637604,55365400,0.021,1.46875,2.7099360140931634,50.629464285714285,52.69642857142857,48.46875,46.85512837926345,-1.4766760796587732,-1.7014783476098914,57.80008622340438,47.59277091945276
2000-02-07,53.40625,53.4375,52.125,53.3125,33.657337,40005800,-0.002,0.03125,2.623268217653505,51.191964285714285,52.61607142857143,47.40625,46.95292520708789,-1.2386891951989156,-1.6089205171276963,57.619552359740375,47.612590497402486
2000-02-08,53.21875,55.0,53.21875,54.96875,34.702976,56229000,0.033,1.65625,2.6022296575815838,52.026785714285715,52.580357142857146,48.8125,51.99501207363231,-0.9059936111326508,-1.4683351359286874,57.50084093149882,47.65987335421547
2000-02-09,54.71875,54.71875,51.9375,52.0,32.828739,55090000,-0.05,-2.96875,2.5241298636617215,52.464285714285715,52.38392857142857,50.28125,43.93411799690246,-0.8718333260535971,-1.3490347739536694,57.03189279553477,47.735964347322366
2000-02-10,51.945313,53.28125,51.25,53.0,33.460037,54527800,0.02,1.0,2.4434789942896513,52.683035714285715,52.30357142857143,50.3125,46.91928968001912,-0.7553620676463098,-1.2303002326921977,56.84131000946954,47.76583284767332
2000-02-11,52.4375,52.4375,49.5625,49.96875,31.546349,115559000,-0.047,-3.03125,2.462225446125475,52.620535714285715,52.163690476190474,51.96875,39.97176062232546,-0.8973106592913567,-1.1637023180120296,56.80335913867261,47.52402181370834
2000-02-14,50.617188,50.875,49.53125,49.8125,31.447716,81028600,-0.016,-0.15625,2.4785127861336096,52.33482142857143,51.96875,49.0,39.645878941825714,-1.010762568309083,-1.1331143680714404,56.6447776276985,47.2927223723015
2000-02-15,49.875,50.0,49.0625,49.28125,31.112316,71027600,-0.012,-0.53125,2.51848162544766,51.763392857142854,51.642857142857146,50.0,38.496684292634086,-1.1305096472453684,-1.132593423906226,56.04840103258124,47.23731325313305
