Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2000-02-01,107.433075,108.448853,104.326004,105.162521,63.756298,7640716,-0.021,-2.1510549999999995,3.4986776199611955,109.899959,111.37098257142857,105.508606,40.249696501027124,-0.8629189745695385,0.09577351422920241,117.88634558788588,104.85561955497126
2000-02-02,107.07457,110.719406,105.521034,108.508606,65.784912,8062254,0.013,3.346085000000002,3.44072948100653,108.807361,111.25717052380952,103.656311,47.00740918977375,-0.9239416172545987,-0.10816951206755782,117.88963416013331,104.62470688748573
2000-02-03,109.942642,112.332695,109.046364,111.97419,67.885948,6499635,0.018,3.4655839999999927,3.3265055237584664,108.53421242857142,111.48764038095236,104.313576,52.94353444041117,-0.684765287537715,-0.22348866716158927,117.84922306459895,105.12605769730577
2000-02-04,112.98996,113.228966,109.763382,110.540154,67.016579,5653944,-0.022,-1.4340359999999919,3.2120168160953857,108.3805662857143,111.4705687142857,102.162521,50.426357143949225,-0.6039688663915825,-0.29958470700758794,117.8407081523433,105.10042927622811
2000-02-07,110.898659,111.735184,108.150093,109.106117,66.147133,6045357,-0.016,-1.4340370000000036,3.139244291067384,108.46592499999998,111.47625914285713,105.508606,47.9701933224541,-0.6481801049079507,-0.3693037865876605,117.83728615206167,105.1152321336526
2000-02-08,111.79493,113.766731,111.077919,113.587479,68.936508,5715658,0.016,4.481362000000004,3.1088315941658937,109.45609185714285,111.71811023809525,108.97419,55.297812118254555,-0.31794430482923985,-0.35903189023597637,117.99083334963791,105.44538712655259
2000-02-09,113.766731,114.483749,111.854683,112.213196,68.102463,5621936,-0.014,-1.3742830000000055,3.0201009273792883,110.15603757142857,111.68965733333332,107.540154,52.84013187117548,-0.1652186688150863,-0.3202692459517984,117.94696693849664,105.43234772816999
2000-02-10,112.511948,113.88623,111.735184,113.88623,69.117859,4651144,0.012,1.6730340000000012,3.0004960506061717,111.4022817142857,111.69534776190474,106.106117,55.4367470506859,0.08978240405998861,-0.238258915949441,117.96080279624996,105.42989272755952
2000-02-11,113.826485,114.18499,109.524376,110.301147,66.942055,6013872,-0.031,-3.5850829999999974,2.915764380240282,111.658359,111.50755747619048,110.587479,49.18697401127927,0.0025568810525840036,-0.19009575654903602,117.68790446647996,105.327210485901
2000-02-14,110.898659,111.257172,109.46463,110.958412,67.340958,4753024,0.001,0.6572649999999953,2.8257201576678472,111.51324785714284,111.40797171428572,109.213196,50.29336055499398,-0.013379946158948997,-0.15475259447101863,117.55123628441207,105.26470714415937
